"","index","age","OOS_R2","OOS_rmse","R2","rmse","model","ln_post","lnL_LOO","df","age class","rho"
"1","1","1",0.998524759729617,0.0931988093777809,0.998693167917377,0.0877180318288145,"Hier",NA,NA,NA,NA,NA
"2","1","2",0.999414351778133,0.0617328201365113,0.999499713914223,0.0570567348408624,"Hier",NA,NA,NA,NA,NA
"3","1","3",0.999151351190992,0.0710534241800204,0.999282001909426,0.0653555770758142,"Hier",NA,NA,NA,NA,NA
"4","1","4",0.99762929746915,0.118065565016697,0.997952088624299,0.109733769328416,"Hier",NA,NA,NA,NA,NA
"5","1","5",0.998847782438061,0.0813360125930692,0.999027446986129,0.0747260927479596,"Hier",NA,NA,NA,NA,NA
"6","1","6",0.998152210617963,0.102425716987802,0.998384548465429,0.0957700569640861,"Hier",NA,NA,NA,NA,NA
"7","1","7",0.998762271375921,0.0906173079747144,0.998945302700294,0.083649308642293,"Hier",NA,NA,NA,NA,NA
"8","1","8",0.999511696284346,0.0570030267164251,0.999571347904107,0.0534078847107946,"Hier",NA,NA,NA,NA,NA
"9","1","9",0.998823033828031,0.0842852896417938,0.998989497760591,0.0780977340669012,"Hier",NA,NA,NA,NA,NA
"10","1","10",0.998852758015478,0.0799522621512008,0.999042153210587,0.073055221858679,"Hier",NA,NA,NA,NA,NA
"11","1","11",0.998894419523991,0.0795833710838843,0.999026562821546,0.0746760118271862,"Hier",NA,NA,NA,NA,NA
"12","1","12",0.999383920924931,0.0648347577711733,0.999466267166932,0.06034643559225,"Hier",NA,NA,NA,NA,NA
"13","1","13",0.997688145432564,0.11381766870339,0.997999678567824,0.105871563015838,"Hier",NA,NA,NA,NA,NA
"14","1","14",0.999335538939203,0.0664132154844161,0.999419953091641,0.0620513591078991,"Hier",NA,NA,NA,NA,NA
"15","1","15",0.999139824899019,0.0724076015366342,0.999274015954932,0.0665203103194844,"Hier",NA,NA,NA,NA,NA
"16","1","16",0.997952974054079,0.109125898373854,0.998233769925661,0.101365413437027,"Hier",NA,NA,NA,NA,NA
"17","1","17",0.998931372297569,0.0799954017183042,0.999074948201756,0.0744277406027866,"Hier",NA,NA,NA,NA,NA
"18","1","18",0.999334467510626,0.0619142684191468,0.999415382203014,0.0580286050944313,"Hier",NA,NA,NA,NA,NA
"19","1","19",0.998700119938068,0.0921118482154254,0.998858942974326,0.0863013381861711,"Hier",NA,NA,NA,NA,NA
"20","1","20",0.999541732724658,0.0568259937198949,0.999603202831887,0.0528776198423571,"Hier",NA,NA,NA,NA,NA
"21","1","1",0.990719020843439,0.218093492486957,0.989582160270097,0.253410200765524,"IndvAge",0.0407687094113012,17.4507152945351,7.14619363295904,"V1",NA
"22","1","2",0.987810899333923,0.287506435603619,0.998447097122634,0.0990517862200986,"IndvAge",2.64218214191646,23.6736870078918,8.74586563014078,"V10",NA
"23","1","3",0.986317848318122,0.290541697592693,0.998574357235006,0.0890640129863069,"IndvAge",1.85462444889493,23.4931440106407,9.26558224864651,"V11",NA
"24","1","4",0.984775402664782,0.298662585094342,0.998855912496236,0.0800548308560399,"IndvAge",1.74825067795428,23.3851542796644,9.39455021276683,"V12",NA
"25","1","5",0.987484035214006,0.268622750752873,0.998430247641038,0.0946352856345107,"IndvAge",2.02557460882161,23.6938496977939,8.91834136500218,"V13",NA
"26","1","6",0.991408873510146,0.209678117867337,0.994872512274134,0.173981221704919,"IndvAge",1.04803805010749,20.9862697340063,8.28117788355439,"V14",NA
"27","1","7",0.990397569828736,0.224407632853848,0.996427044636286,0.157725947135215,"IndvAge",1.70004044981134,22.2684366281372,8.47313127186787,"V15",NA
